,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
1959,False,/vx2O1ZStu38FkmP3WBli2knGRgl.jpg,"[35, 10749]",19053,en,Valley Girl,"Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.",7.546756,/mQSrU9jerYSIOWeLBqFA1gcUU59.jpg,1983-04-08,Valley Girl,False,6.1,72
1960,False,/yWfjzEJW3P5FyTnUkXxExWnHNo0.jpg,"[35, 10402, 10749]",271715,en,Basmati Blues,A brilliant scientist is plucked out of the company lab and sent to India to sell the genetically modified rice she created - which she doesn't realize will destroy the farmers she thinks she's helping.,4.407135,/jloGTycXSSkp1Gz1Nf5ZLNYOOHX.jpg,2017-11-06,Basmati Blues,False,5.0,5
1961,False,/pf2sIKxykHdiJofo3o35S33UIC0.jpg,"[35, 10751, 10402]",64328,en,The Muppets,"When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet roommate, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.",12.788188,/Ai7JRZFEXXOX7rhgfeL861zZtWv.jpg,2011-11-22,The Muppets,False,6.5,609
1962,False,/lpxMzlCGGtFbfxlbcoWH43UhIu8.jpg,"[10749, 18, 10402]",450608,en,Saturday Church,"A 14 year old boy, struggling with gender identity and religion, begins to use fantasy to escape his life in the inner city and find his passion in the process.",3.239296,/noIjZfGcmmVTl7u3zJxAwjntqyl.jpg,2017-04-23,Saturday Church,False,0.0,0
1963,False,/wgjArGrch7ezI5hGjaB1oj2yb2C.jpg,"[80, 18, 10402]",1725,en,West Side Story,"In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to ""own"" the neighborhood streets. Tensions are high between the gangs but two kids, one from each rival gang, fall in love leading to tragedy.",7.363758,/2apEtTvPUFHW2MDEfEhmJldrhcb.jpg,1961-10-18,West Side Story,False,7.2,529
1964,False,/1pf5eObre2IdJw2qn2gDqaScRh.jpg,[35],30197,en,The Producers,"Broadway producer, Max Bialystock and his accountant, Leo Bloom plan to make money by charming little old ladies to invest in a production many times over what it will actually cost, and then put on a sure-fire flop, so nobody will ask for their money back – and what can be a more certain flop than a tasteless musical celebrating Hitler.",9.139013,/xgKikS0QQcWS1CvhjbemeoBFd32.jpg,1967-11-22,The Producers,False,7.3,207
1965,False,/queNHPc676nDStWWV1tHKotBSYi.jpg,"[10402, 35, 10749]",759,en,Gentlemen Prefer Blondes,"Lorelei Lee is a beautiful showgirl engaged to be married to the wealthy Gus Esmond, much to the disapproval of Gus' rich father, Esmond Sr., who thinks that Lorelei is just after his money. When Lorelei goes on a cruise accompanied only by her best friend, Dorothy Shaw, Esmond Sr. hires Ernie Malone, a private detective, to follow her and report any questionable behavior that would disqualify her from the marriage.",7.54285,/iH9AIwajzpaAmlPzQaoiLrumXED.jpg,1953-07-14,Gentlemen Prefer Blondes,False,7.2,236
1966,False,/4kLn7wE5QoXTIxpEpCsXYL8JTLR.jpg,"[18, 28, 35, 10402, 10751]",8446,en,Bugsy Malone,"A pint-sized cast illuminates this musical that is unlike any other ever made. Set in 1929 New York City, Bugsy Malone captures a flashy world of would-be hoodlums, showgirls, and dreamers - all played by child actors! As Tallulah, the sassy girlfriend of the owner of Fat Sam's Grand Slam Speakeasy, future superstar Jodie Foster dances and sings her way into our hearts.",7.294094,/nPpaL4kNMMnyk9jMeryo0XzimFh.jpg,1976-06-26,Bugsy Malone,False,6.6,82
1967,False,,"[10402, 18]",429202,en,Vox Lux,"Drama set between 1999 and the present day, following a young woman as she rises from tragedy to become a pop superstar.",3.003243,,,Vox Lux,False,0.0,0
1968,False,/5k89pUmFMZ82yPiL7bqxaFiDqaa.jpg,"[18, 80, 10402]",16,en,Dancer in the Dark,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.",10.657852,/7xizDTz4Yj4IYm2ud4f6EfEXe5H.jpg,2000-05-17,Dancer in the Dark,False,7.7,502
1969,False,/lfD3hi4AVk05sTngDvybbuLVzqR.jpg,"[18, 10751, 10402]",17917,en,Oliver!,"Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagin.",8.869974,/t44XtV1pNAKYrb5jIRFpcBo0XSe.jpg,1968-09-26,Oliver!,False,7.0,131
1970,False,/onEaK91jdn3hK6UbbCDgWkBylle.jpg,"[12, 10751, 14, 10402]",24961,en,The Wiz,"A Thanksgiving dinner brings a host of family together in a Harlem apartment, where a 24-year-old schoolteacher named Dorothy Gale (Diana Ross) lives with her Aunt Em (Theresa Merritt) and Uncle Henry (Stanley Greene). Extremely introverted, she has, as Aunt Em teases her, ""never been south of 125th Street"", and refuses to move out and on with her life.",7.851901,/jdlmzPtiF8tAjY1iEvQIlm596Dp.jpg,1978-10-24,The Wiz,False,5.7,77
1971,False,,[35],442896,en,Cherry Pop,"Cherry Pop! is a crazy night in the life of a small local bar's drag show. It's about a newcomer struggling with being the outcast on his first night. And a legend coming to terms with life after her last night in drag. And it's about a bunch of other back-stabbing queens with their own problems who just plain can't stand each other. Even the stories of some of the patrons play a part in the chaos. Cherry Pop is a real-time roller coaster ride where you better be strapped up, tucked in, and ready to go! When Zaza, headliner of a weekly drag show, 'CHERRY POP', refuses to come out of her dressing room, all hell breaks loose backstage. A young newcomer, The Cherry, is hiding a huge secret from the girls while getting ready for his debut performance.",1.958028,/egonvS0GnvrswGTJhGBRqXaI6ZL.jpg,2017-09-22,Cherry Pop,False,4.9,14
1972,False,/qY7wnGLKoah7Os8RxarAzaM9baM.jpg,"[35, 10402, 10751]",13671,en,The Music Man,"A con man comes to an Iowa town with a scam using a boy's marching band program, but things don't go according to plan.",3.58909,/6l96bA7N9GmR3Q5kmf13q8JnBgA.jpg,1962-06-19,The Music Man,False,6.9,54
1973,False,/j5KtmMiOzLlyW0VWVP74exW3N5F.jpg,"[35, 12, 80, 10751]",145220,en,Muppets Most Wanted,"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",9.625924,/bxDby1r6WW3HyWzA9vd8uCMG9E6.jpg,2014-03-20,Muppets Most Wanted,False,6.2,363
1974,False,,"[12, 10751, 10402]",506574,en,Descendants 3,Plot unknown,1.361554,,2019-07-31,Descendants 3,False,0.0,0
1975,False,/z75LQagZPdIaS1qf6iwmtfAljTR.jpg,"[10402, 35, 10749]",13320,en,Funny Face,A shy Greenwich Village book clerk is discovered by a fashion photographer and whisked off to Paris where she becomes a reluctant model.,9.130805,/1CW8Wn2itBQ7wACBQHpOyIbPpmD.jpg,1957-02-13,Funny Face,False,7.0,197
1976,False,/2C7146Zh4iOrdrAQoeespBNGPMs.jpg,"[35, 18, 10402]",245859,en,God Help the Girl,"Eve is a catastrophe—low on self-esteem but high on fantasy, especially when it comes to music. Over the course of one Glasgow summer, she meets two similarly rootless souls: posh Cass and fastidious James, and together they form a group.",8.570157,/xOyHxtqE7REEVKr5scIJSLG9LOn.jpg,2014-08-22,God Help the Girl,False,6.7,113
1977,False,,[],472734,en,Dumplin',"A girl with the nickname ""Dumplin'"" enters a beauty pageant in order to win over the boy she likes and stick it to the other girls at school.",1.000397,,,Dumplin',False,0.0,0
1978,False,/j2SHLaIBgQlg90yrtX5dJZhZMR8.jpg,"[35, 10402, 10749]",4825,en,Guys and Dolls,"In New York, a gambler is challenged to take a cold female missionary to Havana, but they fall for each other, and the bet has a hidden motive to finance a crap game.",4.481806,/iTcCNKD9M1EX7OGaMPKEEi8CPqF.jpg,1955-11-03,Guys and Dolls,False,6.8,59
1979,False,/bX1cRtMnTIKnjkXteoB5ZtbOPOu.jpg,"[18, 35, 10402, 10749]",2769,en,An American in Paris,"Jerry Mulligan is an exuberant American expatriate in Paris trying to make a reputation as a painter. His friend Adam is a struggling concert pianist who's a long time associate of a famous French singer, Henri Baurel. A lonely society woman, Milo Roberts, takes Jerry under her wing and supports him, but is interested in more than his art.",9.36651,/A71AXLqndeY4Ld7GWYyUpdCsJ6s.jpg,1951-08-08,An American in Paris,False,6.9,172
1980,False,/la2eNbJn617ncYQhMQqxFiduC06.jpg,"[14, 10402, 10749]",15668,en,Xanadu,A beautiful muse inspires an artist and his older friend to convert a dilapidated auditorium into a lavish rollerskating club.,5.812961,/wc3dC8DrI6qgD5sQlIkbjU7wcaS.jpg,1980-08-08,Xanadu,False,5.2,73
1981,False,/uBnZ4JxkHcDXL9CY7ekNoXZl9Y5.jpg,[35],4543,en,The Meaning of Life,"Life's questions are 'answered' in a series of outrageous vignettes, beginning with a staid London insurance company which transforms before our eyes into a pirate ship. Then there's the National Health doctors who try to claim a healthy liver from a still-living donor. The world's most voracious glutton brings the art of vomiting to new heights before his spectacular demise.",12.690766,/uCdQLoSQYJXrH3HvwNOJp5ing6q.jpg,1983-03-31,The Meaning of Life,False,7.2,625
1982,False,/zy6vXy0earHenkTyieie5uxpyLY.jpg,"[10402, 18, 80, 35]",340275,en,Chi-Raq,"A modern day adaptation of the ancient Greek play Lysistrata by Aristophanes, set against the backdrop of gang violence in Chicago.",5.877776,/qiHhMWmK7V1h7U36M7aaFP2UoDS.jpg,2015-12-04,Chi-Raq,False,5.7,70
1983,False,/yTBd7vk8eHBvBSdxH6sTsnx1RpH.jpg,"[35, 18, 10402, 10749]",206296,en,The Last Five Years,"In New York, a struggling actress and a successful writer sing about their failed marriage from two perspectives.",5.784774,/q9eIWmcL7GGjZQwjfINQuqLBJRM.jpg,2014-11-03,The Last Five Years,False,5.7,171
1984,False,,"[35, 10402, 14]",381696,en,Shrek the Musical,Make room for ogre-sized family fun as the greatest fairy tale never told comes to life in a whole new way in this breathtaking Broadway musical adaptation of the hit movie Shrek!,2.274668,/6I9zvWp2mUvbAKJuzgabGC4n0D7.jpg,2013-09-17,Shrek the Musical,False,7.1,17
1985,False,/qb4zGTv9oVC8gvbRir1sEwfOWsp.jpg,"[18, 10402, 10749]",51044,en,Carmen Jones,"Version of the Bizet opera set in World War II, with new lyrics and an African-American cast.",2.611324,/5Vo4NeE7dlXBUaikbGnUOmUNHJ3.jpg,1954-10-27,Carmen Jones,False,6.8,15
1986,False,/u5mDZ5MVjuOQGtEzfzhFXbq1Bu.jpg,"[18, 10402]",11326,en,Tommy,"A psychosomatically deaf, dumb and blind boy becomes a master pinball player and the object of a religious cult.",5.759025,/4viJcRFgF4cCPnJWgpvb3CRd2pK.jpg,1975-03-19,Tommy,False,6.3,87
1987,False,/hjYPG15duBJmobyAbqjmaciWWqV.jpg,"[18, 35, 10402]",25167,en,Bye Bye Birdie,A singer goes to a small town for a performance before he is drafted,4.0729,/jKNRCC8RFhJF922yFCGdBRZju7W.jpg,1963-04-04,Bye Bye Birdie,False,5.8,39
1988,False,/ecJQ5cQ7DU8dSU9X4yzrqTRig7A.jpg,"[35, 10749]",31246,en,From Justin to Kelly,"A lonely, sexually repressed man. A depressed woman. A summer camp. On this fateful night, they will meet... and their hearts will become one.",2.774452,/k4L6ZY47xzrlNwUSuoXkElWZiCJ.jpg,2003-06-20,From Justin to Kelly,False,2.9,24
1989,False,/euj0TiabuFzHzOFftRFY9zpm2i1.jpg,[35],428081,de,High Society,"Two girls from very different social backgrounds discover, at the age of 25, that they had been switched at birth.",6.223928,/y1jkYgGExy1MsAEgvdnxEu0yQsR.jpg,2017-09-14,High Society,False,6.6,14
1990,False,/7dk68tDxfAadbsJ4aPuMOEwbC3i.jpg,"[35, 10751, 10402, 10749]",14030,en,"Hello, Dolly!","Matchmaker, Dolly Levi takes a trip to Yonkers, New York to see the ""well-known unmarried half-a-millionaire,"" Horace Vandergelder. While there, she convinces him, his two stock clerks and his niece and her beau to go to New York City.",7.616634,/6VDANRGpRb4VGo5q0anoav5CoU7.jpg,1969-12-12,"Hello, Dolly!",False,6.8,75
1991,False,,[],454623,en,Broadway 4D,"Hugh Jackman plays Curly, a street performer who finds himself in a dilemma when he must choose the life of Acting or his True Love",1.132713,,,Broadway 4D,False,10.0,1
1992,False,/tjmUpGgWUi3vWzgRa35228qsbxi.jpg,[35],16363,en,The Best Little Whorehouse in Texas,"The town sheriff and a madame team up to stop a television evangelist from shutting down the local whorehouse, the famed ""Chicken Ranch.""",3.340617,/yw3PNR3NVeKKfLWv8SgFQnXoHZh.jpg,1982-07-23,The Best Little Whorehouse in Texas,False,6.0,47
1993,False,/1NHcoLRLnWjvA5ruH8t3QMPaxlX.jpg,"[18, 10402]",17464,en,Breakin' 2: Electric Boogaloo,"The dance crew from ""Breakin'"" bands together to save a community center from a greedy developer bent on building a shopping center in its place.",7.296357,/lJM6ihKdiVAJs3bbQ3JJjVwg1wC.jpg,1984-12-21,Breakin' 2: Electric Boogaloo,False,5.0,31
1994,False,/8n7pB7je8krj0xfaDEkj7vHURYz.jpg,"[35, 10402, 10749]",17281,en,Gigi,"A home, a motorcar, servants, the latest fashions: the most eligible and most finicky bachelor (Louis Jourdan) in Paris offers them all to Gigi (Leslie Caron). But she, who's gone from girlish gawkishness to cultured glamour before our eyes, yearns for that wonderful something money can't buy.",7.508367,/6KDECdxWvQc9wRsFvYo9fSHo4Jh.jpg,1958-04-15,Gigi,False,6.2,81
1995,False,/bKCmjLDnPV64YSakkMtS5HNsXP8.jpg,"[18, 10402, 10749]",458987,en,Becks,"After a crushing breakup with her girlfriend, a Brooklyn musician moves back in with her Midwestern mother. As she navigates her hometown, playing for tip money in an old friend's bar, an unexpected relationship begins to take shape.",3.354846,/wHoIajRm3opTztFURT8D5qgbUVC.jpg,2017-06-15,Becks,False,0.0,0
1996,False,/t7bgKh5FlpD22Z3YWG8D1Cqdqqi.jpg,"[14, 35, 878, 10751]",11511,en,Kazaam,Shaquille O'Neal as a rapping genie protects a little boy.,5.142535,/feEgPqyjzzYI2NyuqM70JsXA6Qy.jpg,1996-07-17,Kazaam,False,3.6,74
1997,False,/6mlk46ePJCq2E6nKK4O3xVbPyqm.jpg,"[12, 878, 35]",14443,en,The Garbage Pail Kids Movie,Seven disgusting kids but nevertheless of interesting personality are being made of the green mud coming out of garbage can. Once alive their master gives them rules to obey although they think that life is funnier without following stupid regulations like no television or no candy. Naturally this will cause some conflicts.,3.151024,/xMgUWvNclNqUmedJyMHboZKIaUw.jpg,1987-08-22,The Garbage Pail Kids Movie,False,3.1,27
1998,False,/40QvDGA38CWvvZLRrYmvjM58P8R.jpg,"[35, 10402, 10749]",13994,en,Romance & Cigarettes,"Down-and-dirty musical love story set in the world of the working class. Nick is an ironworker who builds and repairs bridges. He's married to Kitty, a dressmaker, a strong and gentle woman with whom he has three daughters. He is carrying on a torrid affair with a redheaded woman named Tula. Nick is basically a good, hardworking man driven forward by will and blinded by his urges.",5.157675,/hmePGWj7SFiDChBTfI9z8CY12sM.jpg,2005-09-13,Romance & Cigarettes,False,6.0,44
1999,False,/kpj37TmstOVyKaOh99IETtDrEXP.jpg,"[35, 10749]",909,en,Meet Me in St. Louis,"In the year before the 1904 St Louis World's Fair, the four Smith daughters learn lessons of life and love, even as they prepare for a reluctant move to New York.",6.85088,/aPGcAYwFGNdfkHQnuLnxNBY9AiS.jpg,1944-11-23,Meet Me in St. Louis,False,6.8,86
2000,False,/bJMPdI1EfzkLPrgbBCCYrBXBY49.jpg,"[10402, 12, 35, 10751]",11176,en,The Muppet Movie,"Kermit the Frog is persuaded by agent Dom DeLuise to pursue a career in Hollywood. Along the way, Kermit picks up Fozzie Bear, Miss Piggy, Gonzo, and a motley crew of other Muppets with similar aspirations. Meanwhile, Kermit must elude the grasp of a frog-leg restaurant magnate.",7.743408,/48Ve7uLDcPJFGaDnmYYdcV3Ve1M.jpg,1979-05-31,The Muppet Movie,False,7.0,186
2001,False,/jnKenz8ssVvJfzyGa4IiGDgBoJb.jpg,"[16, 878, 10751]",18890,en,We're Back! A Dinosaur's Story,"Captain New Eyes travels back in time and feeds dinosaurs his Brain Grain cereal, which makes them intelligent and non-violent. They agree to go to the Middle Future in order to grant the wishes of children in New York city. They are to meet Dr. Bleeb of the Museum of Natural History, but get sidetracked with their new children friends and run into the Captain's evil brother, Professor",11.867018,/oDbywMYMM8TZD9B4XuksKkwMgUa.jpg,1993-11-24,We're Back! A Dinosaur's Story,False,5.8,137
2002,False,/zPUzsnEFPkEhhcQJpwLK29pgTgW.jpg,"[10402, 35, 10749]",9716,en,Everyone Says I Love You,A New York girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged.,10.848881,/eCw5qDE5Jw1B9Cuzs8DJD4uwaZV.jpg,1996-12-06,Everyone Says I Love You,False,6.5,192
2003,False,/zSdkRWTyc4BmiJcGuODn3v8JomM.jpg,"[18, 35, 10402, 10749]",57825,en,Bride & Prejudice,"A Bollywood update of Jane Austen's classic tale, in which Mrs. Bakshi is eager to find suitable husbands for her four unmarried daughters. When the rich single gentlemen Balraj and Darcy come to visit, the Bakshis have high hopes, though circumstance and boorish opinions threaten to get in the way of romance.",8.316319,/cB3onTMhXNmE1AhBvqCFu9KEWbl.jpg,2004-02-11,Bride & Prejudice,False,6.5,149
2004,False,/kGQVyJGDCK7Y0dJ5NgseBRb3ao8.jpg,"[27, 10402, 878]",14353,en,Repo! The Genetic Opera,"A worldwide epidemic encourages a bio-tech company to launch an organ-financing program similar in nature to a standard car loan. The repossession clause is a killer, however.",7.017975,/jOqByDXHyDZ3rHHLmE5UIjRVIfE.jpg,2008-07-18,Repo! The Genetic Opera,False,6.6,126
2005,False,/sHH63HMAQsKLl0vpJ6AxulmkL92.jpg,"[10402, 35, 18, 10749]",28665,en,Fame,"An updated version of the 1980 musical, which centered on the students of the New York Academy of Performing Arts.",6.944506,/nITChWIliXlX6hQXvzPWvMlcvKh.jpg,2009-01-01,Fame,False,5.5,164
2006,False,/hYS3noWxZeV5cX4fjTyMkIw6eBa.jpg,"[12, 10402, 9648, 53]",328483,en,London Road,"London Road is a musical drama that documents the events of 2006, when the quiet rural town of Ipswich was shattered by the discovery of the bodies of five women. The residents of London Road had struggled for years with frequent soliciting and kerb-crawling on their street. When a local resident was charged and then convicted of the murders, the community grappled with what it meant to be at the epicentre of this tragedy.",2.655983,/tq0AsGUTcpw43qdGMvsQSUC5Krm.jpg,2015-06-12,London Road,False,6.5,14
2007,False,/hP9dsGy8FR7eeTqzpOpP3tl3wFD.jpg,"[16, 14, 10751, 12, 10402]",22586,en,The Swan Princess,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",11.24424,/oYp2bckWNBKOIbznjAfypVoMOFl.jpg,1994-11-18,The Swan Princess,False,6.4,319
2008,False,/ybMxs1mGYzSEkgqLvdHOMHXh8xL.jpg,"[35, 10751, 14]",9986,en,Charlotte's Web,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.",8.46985,/zmfPv26TJrMeE9ngSEpBG44uePa.jpg,2006-12-15,Charlotte's Web,False,5.8,385
2009,False,/oRwiVcxirvE8xMCH967Hyok2omk.jpg,"[35, 10402, 10749]",13368,en,White Christmas,Two talented song-and-dance men team up after the war to become one of the hottest acts in show business. In time they befriend and become romantically involved with the beautiful Haynes sisters who comprise a sister act.,8.031696,/A5kBQsHKbIptxJyELEpHQJROCRj.jpg,1954-10-14,White Christmas,False,7.0,144
2010,False,/g97xTt18p0WWnj6wxLGC0vBKFwQ.jpg,"[35, 10751, 14]",3050,en,Doctor Dolittle,"A successful physician and devoted family man, John Dolittle (Eddie Murphy) seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!",11.650528,/ebomUCgc1QhtuxWiEHnmJlesv2g.jpg,1998-06-22,Doctor Dolittle,False,5.4,969
2011,False,/kZhrOCPFy9TC2PdIhqKar2Jkalf.jpg,"[16, 10751]",22582,en,Tom and Jerry: The Movie,The popular cartoon cat and mouse are thrown into a feature film. The story has the twosome trying to help an orphan girl who is being berated and exploited by a greedy guardian.,8.701296,/faN8grNHMDCC3t2WWyVceEBqWHw.jpg,1992-10-01,Tom and Jerry: The Movie,False,5.6,124
2012,False,/34Ip9GBeTGDzaE1TuC9EDnfwCfD.jpg,"[12, 10402, 10749]",18978,en,Camelot,King Arthur establishes the ideals and laws of Camelot but is tragically forced to enforce these laws against his own wife.,4.222323,/ysPWtKVOmgiZTAPk2EeeYJXI3GC.jpg,1967-10-25,Camelot,False,6.4,32
2013,False,,[],218183,en,Rhapsody,"When an old flame turns up again, a succesful singer is determined to rekindle their relationship.",1.49384,,2000-10-21,Rhapsody,False,0.0,0
2014,False,/f8QpPzYH2YdmL1n1TA64khnzywg.jpg,"[10402, 18, 10749]",10269,en,Yentl,A Jewish girl disguises herself as a boy to enter religious training.,4.653171,/3CGuXcT3j8vEAhjgqqL1bxHCCH0.jpg,1983-11-18,Yentl,False,6.2,66
2015,False,/4e3xSlhu7kzHAr8UdgEk1HxPEDO.jpg,"[28, 35]",10615,en,Pootie Tang,"Pootie Tang, the musician/actor/folk hero of the ghetto, is chronicled from his early childhood to his battles against the evil Corporate America, who try to steal his magic belt and make him sell out by endorsing addictive products to his people. Pootie must learn to find himself and defeat the evil corporation for all the young black children of America, supatime.",5.530186,/aFYpGXciT7FzBsxPw1W1Ef3b3cG.jpg,2001-06-29,Pootie Tang,False,5.3,53
2016,False,/3nFKLOsKjzs7Ny2XPfSm34UsL8n.jpg,"[28, 35, 18, 10751, 10402, 10749]",25872,en,The Pirate Movie,"A comedy/musical utilizing both new songs and parodies from the original (Gilbert and Sullivan's Pirates of Penzance), as well as references to popular films of the time, including Star Wars and Raiders of the Lost Ark. In your typical boy meets girl, boy loses girl, boy fights girl with swords plot, the story revolves around Mabel ...",2.56557,/6m1mBSu2SCs0BUn0xnULNXLhhuZ.jpg,1982-08-06,The Pirate Movie,False,5.2,10
2017,False,/jGDPdafQQX9iIWzA8U53XgKK0C6.jpg,"[35, 10402, 10749]",32489,en,Thoroughly Modern Millie,"Millie Dillmount, a fearless young lady fresh from Salina, Kansas, determined to experience Life, sets out to see the world in the rip-roaring Twenties. With high spirits and wearing one of those new high hemlines, she arrives in New York to test the ""modern"" ideas she had been reading about back in Kansas: ""I've taken the girl out of Kansas. Now I have to take Kansas out of the girl!""",3.636666,/oCBBhQLrvcMWSkeltAFThF9F5Tz.jpg,1967-03-21,Thoroughly Modern Millie,False,7.1,28
2018,False,/eS4gx96lUay4dxq7TiQzqwfDUi1.jpg,"[35, 10402, 10749]",24014,en,Let's Make Love,"When billionaire Jean-Marc Clement learns that he is to be satirized in an off-Broadway revue, he passes himself off as an actor playing him in order to get closer to the beautiful star of the show, Amanda Dell.",5.0338,/oFLmvjFfscOzgpkvhLTR98rn2Ck.jpg,1960-10-07,Let's Make Love,False,6.1,42
2019,False,,"[18, 10402]",491283,en,Judy,Legendary performer arrives in London in the winter of 1968 to perform a series of sold-out concerts.,1.000029,/a59BIndMKLe5gO9fKtIveTIDBvn.jpg,2018-12-31,Judy,False,0.0,0
2020,False,/w4CLEMCuimirZONbfHLRRA2W8yj.jpg,"[18, 36, 10402, 10749]",15772,hi,गुरु,"Gurukant Desai hails from Idhar, a small village in Gujarat, but dreams of setting up his own business in Mumbai. After he returns from Turkey, he marries Sujatha for getting the dowry and arrives in Mumbai to start his business. This film chronicles the obstacles he meets, his subsequent rise and the huge backlash he receives when it is revealed that he used unethical means to rise in the business circuit.",3.60062,/l8mS8ab6iI3y2YgiUZJoQaQn5ES.jpg,2007-01-12,Guru,False,6.9,33
2021,False,/qhpib62efVnZon7yiYaV1hEb2kF.jpg,"[35, 10402]",14831,en,Help!,"This Beatles film has an obscure Asian cult, that believes in human sacrifice, chasing Ringo after he accidentally put on the their victim's ceremonial ring. He is pursued by the cult, a pair of mad scientists, a member of a side cult that no longer believes in human sacrifice, and the London police who are trying to help.",8.808459,/lrziqxryaFpneILX7XzPGRx2BUz.jpg,1965-07-29,Help!,False,6.4,101
2022,False,/qJNy6kADD4fMRgurRtpI0cWxGrc.jpg,"[10402, 35, 10749]",18894,en,"Paradise, Hawaiian Style","Blacklisted by the major airlines for endlessly chasing female staff, pilot Rick Richards returns to Hawaii to set up a helicopter charter company with his friend Danny. Having a girl on every island is a good way to get business but it becomes clear that romance and flying don't always mix.",2.565691,/cZrNtLBA3KRdp2TrrxVbwo8ewox.jpg,1966-06-15,"Paradise, Hawaiian Style",False,5.0,15
2023,False,/qybwWgqOUxqYXmVPc9T0B47zKRZ.jpg,"[18, 10402, 10749]",3111,en,A Star Is Born,"A movie star helps a young singer/actress find fame, even as age and alcoholism send his own career into a downward spiral.",4.321196,/4lFw9Yr5RsejBhpmkmkJJGNxaQt.jpg,1954-09-29,A Star Is Born,False,7.0,68
2024,False,/e2YsJY3T6uNf4zeqiwfuSyYdCoB.jpg,"[35, 10402]",33339,en,Camp,"Misfits in their lives back home, a group of young people live it up at musical-theater camp. While the sports counselor is completely ignored, the kids' spend all their time in rehearsal for a grueling schedule that involves a new show every two weeks. Several personal stories come to the fore.",2.358195,/vuVscw7RlKSLlTadi55nlIzPxLz.jpg,2003-09-05,Camp,False,5.5,26
2025,False,/3t9LrLWtT6AAGCpP95mmmWw1z3D.jpg,"[16, 10751]",15655,en,The Tigger Movie,"As it happens, everybody - Pooh, Piglet, Eeyore, Roo, Rabbit, Owl - is busy preparing a suitable winter home for Eeyore. When everything they do seems to get undone by Tigger's exuberant bouncing, Rabbit suggest Tigger go outside and find other tiggers to bounce with - a notion Tigger finds ridiculous because, after all, he's ""the onliest one"" Or is he?",7.836904,/lxuiGvLHIL1ZyePP7bn6FcKj0Mr.jpg,2000-02-11,The Tigger Movie,False,6.2,173
2026,False,/z6j7McR1TmRIIF9IP8Vv4ndzsvI.jpg,"[35, 10402, 10749]",18228,en,Blue Hawaii,"Chad Gates has just gotten out of the Army, and is happy to be back in Hawaii with his surf-board, his beach buddies, and his girlfriend.",5.308833,/nuJ25yTcQwtiHlhjRSmrgGkhwCg.jpg,1961-11-22,Blue Hawaii,False,5.4,36
2027,False,/op3mNFDlXLZBgLDyxTiM9fU1neo.jpg,"[28, 35, 10402, 10751, 12]",10874,en,Muppet Treasure Island,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",9.514077,/5A8gKzOrF9Z7tSUX6xd5dEx4NXf.jpg,1996-02-16,Muppet Treasure Island,False,6.4,110
2028,False,/ldlvVkUDaJ1HiJwChlNmyzhADSa.jpg,"[18, 10749]",15917,hi,Devdas,Devdas is sent away by his father so he can improve himself but upon his return his father still doesn’t welcome him back. Devdas and Paro are in love but Paro is a lower caste and is set to be married to an older widower. Devdas is devastated &amp; leaves home. He becomes an alcoholic womanizer and falls in love with a courtesan. Paro tries to get Devdas away from drinking before he self destructs.,5.621272,/iYxhiktdqd8oZ2jawvSkkijE9ve.jpg,2002-07-12,Devdas,False,7.7,106
